id,address_comment,address_name,article,article_warning,text,text_warning,warning,full_address_name,name,lat,lon,type,text_query,city,y_coord,x_coord
4313,,"улица Лихоборские Бугры, 6а",,,,,,"Москва, улица Лихоборские Бугры, 6а",Школа №1576,55.842759,37.549511,branch,детский сад,msc,10.105049617371135,-4.283839461290868
4314,,"улица Кржижановского, 28 к2",,,,,,"Москва, улица Кржижановского, 28 к2","Школа №1280, дошкольное отделение",55.675908,37.57831,branch,детский сад,msc,-8.471714670993702,-2.475500805631098
4315,,"Ярославское шоссе, 8 к3",,,,,,"Москва, Ярославское шоссе, 8 к3","Школа №1577, дошкольное отделение",55.851844,37.686657,branch,детский сад,msc,11.116564887025856,4.327793661151454
4316,,"улица Академика Анохина, 40 к1",,,,,,"Москва, улица Академика Анохина, 40 к1",Школа №14,55.657427,37.470252,branch,детский сад,msc,-10.529310775214356,-9.260646962971201
4317,,"Садовническая набережная, 13",,,,,,"Москва, Садовническая набережная, 13","Школа №518 с дошкольным отделением, Дошкольное отделение",55.746449,37.630621,branch,детский сад,msc,-0.6179218064762935,0.8091969172644295
4318,,"Новоясеневский проспект, 3 к2",,,,,,"Москва, Новоясеневский проспект, 3 к2","Средняя общеобразовательная школа №1206 с дошкольным отделением, корпус №8",55.608614,37.528703,branch,детский сад,msc,-15.963913030136753,-5.590409396466395
4319,,"Никоновский переулок, 5",,,,,,"Москва, Никоновский переулок, 5",Детский сад №1387,55.778938,37.611146,branch,детский сад,msc,2.9993224929193696,-0.41367186285551855
4320,,"Дубнинская улица, 49а",,,,,,"Москва, Дубнинская улица, 49а","Школа №183, дошкольное отделение №4",55.871527,37.558941,branch,детский сад,msc,13.308056565364815,-3.6917135872639357
4321,,"Каланчёвская улица, 21/40",,,,,,"Москва, Каланчёвская улица, 21/40","Hilton Moscow Leningradskaya, гостиница",55.774015,37.652029,branch,достопримечательность,msc,2.451206703461227,2.1534420760834445
4322,1 этаж,"улица Михайлова, 29 к3",,,,,,"Москва, улица Михайлова, 29 к3","Кобзарь, кафе-бар",55.726769,37.771682,branch,кафе,msc,-2.809034602616359,9.666657995941673
4323,,"Дмитровское шоссе, 38а",,,,,,"Москва, Дмитровское шоссе, 38а","Школа №1213, детский сад",55.841152,37.572545,branch,детский сад,msc,9.926127920434787,-2.837495064743298
4324,,"улица Обручева, 28а",,,,,,"Москва, улица Обручева, 28а",Школа №46 с дошкольным отделением,55.657312,37.512446,branch,школа,msc,-10.542114367615092,-6.611214165957141
4325,,"улица Тёплый Стан, 25а",,,,,,"Москва, улица Тёплый Стан, 25а",Школа №1101,55.628489,37.481792,branch,школа,msc,-13.751132348914489,-8.536030872578323
4326,,"улица Генерала Антонова, 4а",,,,,,"Москва, улица Генерала Антонова, 4а",Школа №49,55.64365,37.53424,branch,школа,msc,-12.063179426118976,-5.242731700368889
4327,,"Ленинский проспект, 125 к4",,,,,,"Москва, Ленинский проспект, 125 к4",Школа №51 с дошкольным отделением,55.644372,37.482918,branch,школа,msc,-11.982795309102999,-8.465327427581187
4328,,"улица Кибальчича, 3а",,,,,,"Москва, улица Кибальчича, 3а",Школа №293 им. А.Т. Твардовского с дошкольным отделением,55.817784,37.642194,branch,детский сад,msc,7.324364590593758,1.5358855064872476
4329,,"улица Игральная, 7а",,,,,,"Москва, улица Игральная, 7а","Школа №1360, дошкольное отделение",55.815811,37.712422,branch,детский сад,msc,7.104693741305506,5.945622088502401
4330,,"Открытое шоссе, 26Б",,,,,,"Москва, Открытое шоссе, 26Б",Школа №1246 с дошкольным отделением,55.825683,37.763269,branch,детский сад,msc,8.203828067636364,9.138391548964062
4331,,"Веерная улица, 38 к2",,,,,,"Москва, Веерная улица, 38 к2",Школа №814,55.714703,37.482166,branch,школа,msc,-4.1524237405702715,-8.512546779897221
4332,,"улица Нагатинская, 11 к3",,,,,,"Москва, улица Нагатинская, 11 к3","Школа №507, детский сад",55.681326,37.638988,branch,детский сад,msc,-7.868496363647733,1.3345752492380716
4333,,"Кутузовский проспект, 22 к1",,,,,,"Москва, Кутузовский проспект, 22 к1",Школа №56 им. академика В.А. Легасова,55.746774,37.54941,branch,школа,msc,-0.5817372116717505,-4.290181424420411
4334,,"Берёзовая аллея, 7а",,,,,,"Москва, Берёзовая аллея, 7а","Школа №950 с дошкольным отделением, дошкольное отделение",55.852752,37.611499,branch,детский сад,msc,11.217660827100088,-0.39150638509461466
4335,,"Филёвский бульвар, 8 к2",,,,,,"Москва, Филёвский бульвар, 8 к2","Протон, образовательный центр",55.765533,37.490441,branch,детский сад,msc,1.506840864897091,-7.992945515862847
4336,,"Сумской проезд, 7а",,,,,,"Москва, Сумской проезд, 7а",Средняя общеобразовательная школа №851 с дошкольным отделением,55.633598,37.606101,branch,детский сад,msc,-13.182321296123662,-0.7304560984748071
4337,,"улица Академика Анохина, 28 к2",,,,,,"Москва, улица Академика Анохина, 28 к2","Теремок, дошкольное отделение",55.65994,37.470981,branch,детский сад,msc,-10.249524387068352,-9.214871823578585
4338,,"Анадырский проезд, 65",,,,,,"Москва, Анадырский проезд, 65",Школа №763,55.881406,37.708476,branch,детский сад,msc,14.407980287676555,5.69784600982723
4339,,"Филёвский бульвар, 17а",,,,,,"Москва, Филёвский бульвар, 17а","Протон, образовательный центр",55.764527,37.481468,branch,детский сад,msc,1.3948352889159634,-8.55637538062608
4340,,"Студёный проезд, 10а",,,,,,"Москва, Студёный проезд, 10а",Школа Шик 16,55.89269,37.656709,branch,детский сад,msc,15.66433829533489,2.4473073236844547
4341,,"Загородное шоссе, 8а",,,,,,"Москва, Загородное шоссе, 8а",Школа №630 им. дважды Героя Советского Союза Г.П. Кравченко,55.69337,37.603741,branch,школа,msc,-6.527563972714729,-0.8786445612137708
4342,,"микрорайон Северное Чертаново, к813",,,,,,"Москва, микрорайон Северное Чертаново, к813",Школа №1158,55.635246,37.590567,branch,детский сад,msc,-12.998840940941907,-1.7058626943645443
4343,,"Белозерская улица, 8а",,,,,,"Москва, Белозерская улица, 8а","Школа №1413, Дошкольное отделение №5",55.897662,37.611293,branch,детский сад,msc,16.21792038636463,-0.4044414797653637
